,tunnelSteppingTest30::Probabilities::PostRegion,tunnelSteppingTest30::Probabilities::IntraRegion,tunnelSteppingTest30::Probabilities::PreRegion,tunnelSteppingTest30::FrameCount,tunnelSteppingTest30::SpaceStep,tunnelSteppingTest30::TimeStep,tunnelSteppingTest30::PointCount,tunnelSteppingTest30::RegionLength::PostRegion,tunnelSteppingTest30::RegionLength::IntraRegion,tunnelSteppingTest30::RegionLength::PreRegion,tunnelSteppingTest31::Probabilities::PostRegion,tunnelSteppingTest31::Probabilities::IntraRegion,tunnelSteppingTest31::Probabilities::PreRegion,tunnelSteppingTest31::FrameCount,tunnelSteppingTest31::SpaceStep,tunnelSteppingTest31::TimeStep,tunnelSteppingTest31::PointCount,tunnelSteppingTest31::RegionLength::PostRegion,tunnelSteppingTest31::RegionLength::IntraRegion,tunnelSteppingTest31::RegionLength::PreRegion,tunnelSteppingTest32::Probabilities::PostRegion,tunnelSteppingTest32::Probabilities::IntraRegion,tunnelSteppingTest32::Probabilities::PreRegion,tunnelSteppingTest32::FrameCount,tunnelSteppingTest32::SpaceStep,tunnelSteppingTest32::TimeStep,tunnelSteppingTest32::PointCount,tunnelSteppingTest32::RegionLength::PostRegion,tunnelSteppingTest32::RegionLength::IntraRegion,tunnelSteppingTest32::RegionLength::PreRegion,tunnelSteppingTest33::Probabilities::PostRegion,tunnelSteppingTest33::Probabilities::IntraRegion,tunnelSteppingTest33::Probabilities::PreRegion,tunnelSteppingTest33::FrameCount,tunnelSteppingTest33::SpaceStep,tunnelSteppingTest33::TimeStep,tunnelSteppingTest33::PointCount,tunnelSteppingTest33::RegionLength::PostRegion,tunnelSteppingTest33::RegionLength::IntraRegion,tunnelSteppingTest33::RegionLength::PreRegion,tunnelSteppingTest34::Probabilities::PostRegion,tunnelSteppingTest34::Probabilities::IntraRegion,tunnelSteppingTest34::Probabilities::PreRegion,tunnelSteppingTest34::FrameCount,tunnelSteppingTest34::SpaceStep,tunnelSteppingTest34::TimeStep,tunnelSteppingTest34::PointCount,tunnelSteppingTest34::RegionLength::PostRegion,tunnelSteppingTest34::RegionLength::IntraRegion,tunnelSteppingTest34::RegionLength::PreRegion,tunnelSteppingTest35::Probabilities::PostRegion,tunnelSteppingTest35::Probabilities::IntraRegion,tunnelSteppingTest35::Probabilities::PreRegion,tunnelSteppingTest35::FrameCount,tunnelSteppingTest35::SpaceStep,tunnelSteppingTest35::TimeStep,tunnelSteppingTest35::PointCount,tunnelSteppingTest35::RegionLength::PostRegion,tunnelSteppingTest35::RegionLength::IntraRegion,tunnelSteppingTest35::RegionLength::PreRegion,tunnelSteppingTest36::Probabilities::PostRegion,tunnelSteppingTest36::Probabilities::IntraRegion,tunnelSteppingTest36::Probabilities::PreRegion,tunnelSteppingTest36::FrameCount,tunnelSteppingTest36::SpaceStep,tunnelSteppingTest36::TimeStep,tunnelSteppingTest36::PointCount,tunnelSteppingTest36::RegionLength::PostRegion,tunnelSteppingTest36::RegionLength::IntraRegion,tunnelSteppingTest36::RegionLength::PreRegion,tunnelSteppingTest37::Probabilities::PostRegion,tunnelSteppingTest37::Probabilities::IntraRegion,tunnelSteppingTest37::Probabilities::PreRegion,tunnelSteppingTest37::FrameCount,tunnelSteppingTest37::SpaceStep,tunnelSteppingTest37::TimeStep,tunnelSteppingTest37::PointCount,tunnelSteppingTest37::RegionLength::PostRegion,tunnelSteppingTest37::RegionLength::IntraRegion,tunnelSteppingTest37::RegionLength::PreRegion,tunnelSteppingTest38::Probabilities::PostRegion,tunnelSteppingTest38::Probabilities::IntraRegion,tunnelSteppingTest38::Probabilities::PreRegion,tunnelSteppingTest38::FrameCount,tunnelSteppingTest38::SpaceStep,tunnelSteppingTest38::TimeStep,tunnelSteppingTest38::PointCount,tunnelSteppingTest38::RegionLength::PostRegion,tunnelSteppingTest38::RegionLength::IntraRegion,tunnelSteppingTest38::RegionLength::PreRegion,tunnelSteppingTest39::Probabilities::PostRegion,tunnelSteppingTest39::Probabilities::IntraRegion,tunnelSteppingTest39::Probabilities::PreRegion,tunnelSteppingTest39::FrameCount,tunnelSteppingTest39::SpaceStep,tunnelSteppingTest39::TimeStep,tunnelSteppingTest39::PointCount,tunnelSteppingTest39::RegionLength::PostRegion,tunnelSteppingTest39::RegionLength::IntraRegion,tunnelSteppingTest39::RegionLength::PreRegion
43,1.9461988829792263e-07,0.22134119109430694,0.7786586142858049,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.0398860851884897e-07,0.22134048643238513,0.7786593095790061,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.946216457395401e-07,0.22133411941716657,0.7786656859611879,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.0399576146018776e-07,0.22131251748806155,0.7786872785161769,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.9465299355828856e-07,0.22117851728894145,0.778821288058065,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.0402510269773122e-07,0.2208047014009367,0.7791950945739604,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.046831473224484e-07,0.21988469278690292,0.7801151025299495,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.2621979150040203e-07,0.21747034720735625,0.7825294265728524,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.9275644948194514e-07,0.208994347897331,0.7910052593462195,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,5.840360849286117e-07,0.19454037129856508,0.8054590446653498,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
44,2.883524007490299e-07,0.2418324470867144,0.7581672645608849,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.0272771890531225e-07,0.24183146855425794,0.7581682287180229,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.883559866029557e-07,0.24182299366034793,0.7581767179836656,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.027421190751951e-07,0.24179500761122724,0.7582046896466537,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.8842155871915725e-07,0.24162882634750638,0.7583708852309347,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.0287500485099225e-07,0.2411758734797279,0.758823823645267,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.035624079753166e-07,0.2400962232716655,0.7599034731659267,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.2426684199597216e-07,0.2374601588739143,0.7625395168592437,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,5.422324474508882e-07,0.22800622038660215,0.7719932373809504,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,8.197362443901947e-07,0.2129655445235918,0.7870336357401638,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
45,4.2384254724285185e-07,0.2631531212847458,0.736846454872707,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.456695600577031e-07,0.26315177594908734,0.7368477783813526,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.238497364529374e-07,0.26314060731095773,0.7368589688393059,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.456979000013905e-07,0.2631046842913636,0.7368948700107367,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.239789256756697e-07,0.26290050960334943,0.7370990664177246,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.4602650521402866e-07,0.2623562786018893,0.7376432753716055,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.469094887649297e-07,0.2611004478113306,0.7388991052791807,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.6441144867636e-07,0.2582578333237525,0.7417417022647989,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,7.417923572001032e-07,0.24778778579745056,0.7522114724101923,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.1374089434665329e-06,0.23225157870665553,0.7677472838844009,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
46,6.18161964378454e-07,0.2852246295919647,0.7147747522460708,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.50968233999573e-07,0.2852227980063339,0.7147765510254324,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.181761445847875e-07,0.2852082235032858,0.7147911583205697,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.510229941641799e-07,0.28516253072019865,0.7148368182568074,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.184211406511095e-07,0.28491398445793853,0.7150853971209206,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.517073929341413e-07,0.2842655111636687,0.715733837128938,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.530479916471436e-07,0.2828176516312047,0.7171816953208038,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.640394899719029e-07,0.27979191365882483,0.7202074223016854,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.007943982490202e-06,0.2682776538327273,0.7317213382232901,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.5609683633528376e-06,0.2523393898162364,0.7476590492154002,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
47,8.947166693883409e-07,0.3079593939505908,0.6920397113327399,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,9.435410909602968e-07,0.3079569242528173,0.6920421322060917,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,8.947442062453586e-07,0.3079380889688441,0.6920610162869495,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,9.436451937282159e-07,0.30788048846095567,0.6921185678938505,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,8.951963368675255e-07,0.3075806837169435,0.6924184210867196,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,9.449600989615787e-07,0.3068143409623665,0.6931847140775346,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,9.471689136075302e-07,0.30515990296521295,0.6948391498658734,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,9.470975673087436e-07,0.30198309537035056,0.698015957532082,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.3638080434930126e-06,0.28940774146750525,0.7105908947244514,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.120248485273246e-06,0.2731583359992764,0.7268395437522386,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
48,1.2853483074623845e-06,0.33126274629018426,0.6687359683615084,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.357319014667486e-06,0.3312594474662286,0.6687391952147568,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.2854009810918134e-06,0.3312353378064347,0.6687633767925842,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.3575139370489216e-06,0.33116336483221814,0.6688352776538448,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.2862177620167212e-06,0.3308049918176137,0.6691937219646242,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.359924100868615e-06,0.3299066928838398,0.6700919471920594,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.363647781088807e-06,0.32803310092319143,0.6719655354290276,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.346284962257741e-06,0.3247458704080515,0.6752527833069863,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.8420536871240907e-06,0.31110447063509356,0.6888936873112195,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.852596969088565e-06,0.2946273438554222,0.7053698035476088,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
49,1.8330384435288792e-06,0.3550336609987839,0.6449645059627723,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.9381432690876055e-06,0.3550292953201661,0.6449687665365648,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.8331377287653975e-06,0.35499872470591526,0.6449994421563561,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.9385029689413546e-06,0.3549095713985818,0.645088490098449,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.8345869431800071e-06,0.3544850142571631,0.6455131511558936,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.942783193517358e-06,0.3534404590688867,0.6465575981479198,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.949042642372931e-06,0.35133784639046245,0.6486602045668951,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.905886852127591e-06,0.3479889073094215,0.6520091868037263,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.4886852376197326e-06,0.33328859242447006,0.6667089188902924,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.8051429397692904e-06,0.3166554167041313,0.6833407781529289,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
50,2.595366962301669e-06,0.3791667227029082,0.6208306819301296,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.7474702281143354e-06,0.3791609973682916,0.6208362551614803,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.5955514333293777e-06,0.37912259448687136,0.6208748099616952,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.7481246927305877e-06,0.37901310020549717,0.62098415166981,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.598081863238419e-06,0.3785145841520706,0.6214828177660661,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.75554831965648e-06,0.3773095413796195,0.6226877030720608,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.7659489354155012e-06,0.3749715220067728,0.6250257120442918,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.6854164121629687e-06,0.3716165479464134,0.6283807666371743,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.367706144638905e-06,0.3558759491412156,0.6441206831526397,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,5.038046547634965e-06,0.33914381373481894,0.6608511482186334,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
51,3.6488878823766127e-06,0.40355316445221223,0.5964431866599053,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.86705811320212e-06,0.40354572250715864,0.5964504104347284,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.64922582815204e-06,0.4034979232608832,0.5964984275132887,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.868232586015663e-06,0.40336457320746766,0.5966315585599463,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.653579012300448e-06,0.4027843408276054,0.5972120055933823,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.880863407686807e-06,0.4014049588856454,0.5985911602509469,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.897905887593417e-06,0.39882941743743394,0.6011666846566787,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.7642476623676303e-06,0.3955292773687544,0.6044669583835833,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.5667020137187255e-06,0.37877710804686293,0.6212183252511231,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.629021605579406e-06,0.36198708894683085,0.6380062820315635,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
52,5.094637513868247e-06,0.4280835313401102,0.5719113740223759,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,5.4048640233352855e-06,0.42807394196900156,0.571920653166975,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,5.095248112751678e-06,0.42801498622487144,0.5719799185270159,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,5.406943397330944e-06,0.42785391943790907,0.5721406736186935,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,5.10263228365443e-06,0.4271844318495153,0.572810465518201,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,5.428081320461645e-06,0.42561756546148766,0.5743770064571919,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,5.4556113575701475e-06,0.4228074342098616,0.5771871101787808,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,5.247476409231672e-06,0.41962571726445014,0.5803690352591406,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.203521062362367e-06,0.4018984175679966,0.5980953789109412,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,8.679418402418814e-06,0.3850740887554189,0.6149172318261787,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
53,7.06498434310846e-06,0.4526486117059096,0.5473443233097472,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,7.502372853022815e-06,0.4526363600438119,0.5473561375833348,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,7.066072677319174e-06,0.45256429441697377,0.5474286395103488,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,7.506005837094372e-06,0.452371322361374,0.5476211716327889,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,7.0784293646002305e-06,0.45160548087798774,0.5483874406926477,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,7.5408571715195885e-06,0.44983902116051494,0.5501534379823136,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,7.584704543712263e-06,0.4468030173473993,0.5531893979480569,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,7.27324103168352e-06,0.44380282162434276,0.5561899051346255,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,8.434303772095354e-06,0.42514136368677896,0.5748502020094489,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.1321888955183057e-05,0.40828263261478276,0.591706045496262,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
54,9.732088126406562e-06,0.4771408321828379,0.5228494357290355,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.034363980481661e-05,0.477125308811159,0.5228643475490363,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,9.734002234894885e-06,0.4770379965567186,0.5229522694410466,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.0349905004568238e-05,0.4768086328824056,0.52318101721259,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,9.754408744321459e-06,0.475940013766291,0.5240502318249647,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.040657549912144e-05,0.47396320379600226,0.5260263896284986,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.0475447803616552e-05,0.47071648884927214,0.5292730357029245,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.0021794821906736e-05,0.4679564819095767,0.5320334962956015,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.14632548117662e-05,0.4484025975522712,0.5515859391929169,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.4729423184679404e-05,0.4314675767324297,0.5685176938443856,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
55,1.3318276627060194e-05,0.5014564853176205,0.49853019640575214,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.4166369705748923e-05,0.5014369756285235,0.4985488580017706,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.3321599129272076e-05,0.5013321145865324,0.49865456381433837,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.4177036670434237e-05,0.5010616161868089,0.49892420677652066,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.335486707706436e-05,0.5000847097491347,0.49990193538378835,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.4267980767240438e-05,0.4978884257032719,0.502097306315961,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.4374693723136524e-05,0.49445314406530266,0.5055324812409739,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.3726661385160928e-05,0.49198295936937764,0.5080033139692373,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.5554639907849844e-05,0.47157538169036795,0.5284090636697244,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.9125084684977635e-05,0.45444014527067916,0.5455407296446357,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
56,1.810863340914927e-05,0.525496743868389,0.4744851474982015,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.9275337519179212e-05,0.5254724175111932,0.4745083071512878,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.8114326530630825e-05,0.5253475669207919,0.47463431875267764,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.929327123910115e-05,0.5250309860975413,0.4749497206312199,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.816787844639041e-05,0.5239414310678588,0.47604040105369483,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.9437374975085715e-05,0.5215184089514151,0.47846215367361006,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.960051753787389e-05,0.5179240602094549,0.4820563392730071,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,1.8688182657236187e-05,0.5157791516655819,0.4842021601517609,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.1047505282125192e-05,0.49455084546249467,0.5054281070322232,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.4791316168648595e-05,0.4769408984347605,0.523034310249071,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
57,2.4466143358483778e-05,0.5491685219032921,0.4508070119533494,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.6058507090980358e-05,0.5491384225191313,0.4508355189737778,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.4475775200906717e-05,0.5489910391819378,0.45098448504286104,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.6088285933847134e-05,0.5486232859768644,0.45135062573720197,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.4560908807350296e-05,0.5474180887545121,0.4525573503366803,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.631381462829921e-05,0.5447630739834002,0.4552106122019715,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.6559961396086667e-05,0.5410466610242732,0.4589267790143308,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.5289814683317828e-05,0.5392428228330796,0.46073188735223713,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,2.8373720225358744e-05,0.5172203269151181,0.4827512993646564,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.207813595550202e-05,0.49862686217543045,0.5013410596886142,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
58,3.284979745136446e-05,0.5723859788392387,0.4275811713633101,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.500625866607929e-05,0.5723490142865871,0.4276159794547468,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.286589003481166e-05,0.57217649827269,0.4277906358372749,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.505510522227253e-05,0.5717524115384752,0.42821253335630255,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.2999573878013565e-05,0.5704301404302802,0.42953685999584185,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.540381094991023e-05,0.5675399384878558,0.4324246577011942,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.5770403493819585e-05,0.5637458272709556,0.4362184023255506,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.401757082668323e-05,0.562273712721297,0.4376922697078763,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,3.8080024630136826e-05,0.5394791907947382,0.46048272918063177,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.1409577574059695e-05,0.5190791775001395,0.4808794129222866,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
59,4.383600527318282e-05,0.5950712376698921,0.40488492632483464,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.673407315352755e-05,0.595026170932104,0.4049270949947424,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.38625623232765e-05,0.5948259206705323,0.40513021676714406,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.681323685168134e-05,0.5943403459419724,0.40561284082117605,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.40699464095594e-05,0.5929012915356824,0.4070546385179081,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.7345991631226346e-05,0.5897746994510791,0.4101779545572895,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.788500765959156e-05,0.5859541143681298,0.41399800062421055,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,4.548294175263232e-05,0.5847742389193283,0.41518027813891895,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,5.08545912997336e-05,0.5612289573295242,0.43872018807917607,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,5.3280742713078645e-05,0.5377575371734288,0.46218918208385795,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
60,5.814368818571047e-05,0.6171546816426007,0.3827871746692136,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.200903951716335e-05,0.6171001225683324,0.38283786839215034,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,5.818698419815869e-05,0.6168695986922422,0.3830722143235595,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.21358215486687e-05,0.6163174702284834,0.38362039394996805,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,5.850485466056717e-05,0.6147637643213033,0.3851777308240361,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.294021732185714e-05,0.6114013644475705,0.3885356953351075,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.372272637640909e-05,0.6076114283578271,0.39232484891579666,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.0449640182620094e-05,0.6066503520059283,0.393289198353889,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.75581264061251e-05,0.5823741675199977,0.4175582743535962,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,6.830036323241518e-05,0.5544414056217478,0.44549029401501966,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
61,7.66634777518638e-05,0.638575568553992,0.36134776796825613,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,8.17805980959754e-05,0.6385099665625078,0.36140825283939615,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,7.673322113054698e-05,0.6382467635612746,0.36167650321759454,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,8.1981275774567e-05,0.6376231877052194,0.36229483101900606,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,7.721467739859396e-05,0.635958876670935,0.36396390865166645,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,8.318170678475702e-05,0.6323626807546326,0.36755413753858257,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,8.430336665240033e-05,0.6286648982643632,0.37125079836898467,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,7.986459027888743e-05,0.62781351931207,0.37210661609765133,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,8.925809710423205e-05,0.6028084350168097,0.3971023068860861,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,8.72005018193858e-05,0.5690457581130182,0.4308670413851624,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
