,top_down_stair_2d_produce_dataset0::Probabilities::Post,top_down_stair_2d_produce_dataset0::Probabilities::Intra,top_down_stair_2d_produce_dataset0::Probabilities::Pre,top_down_stair_2d_produce_dataset0::FrameCount,top_down_stair_2d_produce_dataset0::SpaceStep,top_down_stair_2d_produce_dataset0::TimeStep,top_down_stair_2d_produce_dataset0::PointCount,top_down_stair_2d_produce_dataset0::RegionLength::Post,top_down_stair_2d_produce_dataset0::RegionLength::Intra,top_down_stair_2d_produce_dataset0::RegionLength::Pre,top_down_stair_2d_produce_dataset1::Probabilities::Post,top_down_stair_2d_produce_dataset1::Probabilities::Intra,top_down_stair_2d_produce_dataset1::Probabilities::Pre,top_down_stair_2d_produce_dataset1::FrameCount,top_down_stair_2d_produce_dataset1::SpaceStep,top_down_stair_2d_produce_dataset1::TimeStep,top_down_stair_2d_produce_dataset1::PointCount,top_down_stair_2d_produce_dataset1::RegionLength::Post,top_down_stair_2d_produce_dataset1::RegionLength::Intra,top_down_stair_2d_produce_dataset1::RegionLength::Pre,top_down_stair_2d_produce_dataset2::Probabilities::Post,top_down_stair_2d_produce_dataset2::Probabilities::Intra,top_down_stair_2d_produce_dataset2::Probabilities::Pre,top_down_stair_2d_produce_dataset2::FrameCount,top_down_stair_2d_produce_dataset2::SpaceStep,top_down_stair_2d_produce_dataset2::TimeStep,top_down_stair_2d_produce_dataset2::PointCount,top_down_stair_2d_produce_dataset2::RegionLength::Post,top_down_stair_2d_produce_dataset2::RegionLength::Intra,top_down_stair_2d_produce_dataset2::RegionLength::Pre,top_down_stair_2d_produce_dataset3::Probabilities::Post,top_down_stair_2d_produce_dataset3::Probabilities::Intra,top_down_stair_2d_produce_dataset3::Probabilities::Pre,top_down_stair_2d_produce_dataset3::FrameCount,top_down_stair_2d_produce_dataset3::SpaceStep,top_down_stair_2d_produce_dataset3::TimeStep,top_down_stair_2d_produce_dataset3::PointCount,top_down_stair_2d_produce_dataset3::RegionLength::Post,top_down_stair_2d_produce_dataset3::RegionLength::Intra,top_down_stair_2d_produce_dataset3::RegionLength::Pre
28,0.00041742814046512674,0.9991651437190698,0.00041742814046512804,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041742814046512674,0.9991651437190698,0.00041742814046512804,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041742814046518366,0.9991651437190698,0.0004174281404651662,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041742814046520063,0.9991651437190696,0.00041742814046520193,750,0.003,2.25e-06,400,0.3,0.4,0.3
29,0.0004175328113580131,0.999164934377284,0.0004175328113580143,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004175328113580131,0.999164934377284,0.0004175328113580143,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004175328113580789,0.9991649343772842,0.0004175328113580585,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041753281135809857,0.9991649343772839,0.0004175328113580997,750,0.003,2.25e-06,400,0.3,0.4,0.3
30,0.0004176411715085949,0.9991647176569827,0.00041764117150859607,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004176411715085949,0.9991647176569827,0.00041764117150859607,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004176411715086706,0.9991647176569827,0.0004176411715086472,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004176411715086933,0.9991647176569826,0.0004176411715086945,750,0.003,2.25e-06,400,0.3,0.4,0.3
31,0.0004177532228341169,0.9991644935543318,0.000417753222834118,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004177532228341169,0.9991644935543318,0.000417753222834118,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.000417753222834204,0.9991644935543316,0.00041775322283417693,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041775322283423016,0.9991644935543315,0.00041775322283423125,750,0.003,2.25e-06,400,0.3,0.4,0.3
32,0.0004178689673172721,0.9991642620653655,0.00041786896731727316,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004178689673172721,0.9991642620653655,0.00041786896731727316,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041786896731737226,0.9991642620653651,0.0004178689673173411,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004178689673174025,0.9991642620653652,0.00041786896731740343,750,0.003,2.25e-06,400,0.3,0.4,0.3
33,0.0004179884070058627,0.9991640231859883,0.000417988407005864,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004179884070058627,0.9991640231859883,0.000417988407005864,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004179884070059778,0.9991640231859881,0.00041798840700594224,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041798840700601255,0.9991640231859877,0.00041798840700601385,750,0.003,2.25e-06,400,0.3,0.4,0.3
34,0.0004181115440129217,0.9991637769119742,0.00041811154401292296,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004181115440129217,0.9991637769119742,0.00041811154401292296,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041811154401305377,0.9991637769119741,0.0004181115440130129,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041811154401309367,0.9991637769119739,0.000418111544013095,750,0.003,2.25e-06,400,0.3,0.4,0.3
35,0.000418238380516931,0.9991635232389662,0.0004182383805169324,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.000418238380516931,0.9991635232389662,0.0004182383805169324,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041823838051708245,0.9991635232389657,0.0004182383805170357,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004182383805171284,0.9991635232389657,0.0004182383805171299,750,0.003,2.25e-06,400,0.3,0.4,0.3
36,0.0004183689187613283,0.9991632621624773,0.00041836891876133,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004183689187613283,0.9991632621624773,0.00041836891876133,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004183689187615022,0.999163262162477,0.0004183689187614486,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004183689187615549,0.9991632621624769,0.00041836891876155654,750,0.003,2.25e-06,400,0.3,0.4,0.3
37,0.00041850316105537837,0.9991629936778892,0.00041850316105538,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041850316105537837,0.9991629936778892,0.00041850316105538,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041850316105557754,0.9991629936778887,0.0004185031610555162,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041850316105563793,0.9991629936778886,0.0004185031610556396,750,0.003,2.25e-06,400,0.3,0.4,0.3
38,0.0004186411097731728,0.9991627177804536,0.0004186411097731745,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004186411097731728,0.9991627177804536,0.0004186411097731745,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041864110977340096,0.9991627177804532,0.00041864110977333065,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041864110977347024,0.9991627177804531,0.000418641109773472,750,0.003,2.25e-06,400,0.3,0.4,0.3
39,0.00041878276735456,0.9991624344652907,0.00041878276735456165,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041878276735456,0.9991624344652907,0.00041878276735456165,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041878276735482115,0.9991624344652903,0.00041878276735474044,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041878276735490046,0.99916243446529,0.0004187827673549021,750,0.003,2.25e-06,400,0.3,0.4,0.3
40,0.0004189281363047024,0.9991621437273908,0.00041892813630470385,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004189281363047024,0.9991621437273908,0.00041892813630470385,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004189281363050013,0.9991621437273901,0.0004189281363049087,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041892813630509205,0.9991621437273899,0.00041892813630509357,750,0.003,2.25e-06,400,0.3,0.4,0.3
41,0.00041907721919405615,0.9991618455616118,0.00041907721919405745,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041907721919405615,0.9991618455616118,0.00041907721919405745,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041907721919439794,0.9991618455616111,0.00041907721919429185,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004190772191945017,0.9991618455616107,0.000419077219194503,750,0.003,2.25e-06,400,0.3,0.4,0.3
42,0.00041923001865883797,0.999161539962682,0.000419230018658839,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041923001865883797,0.999161539962682,0.000419230018658839,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004192300186592288,0.9991615399626816,0.0004192300186591073,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041923001865934743,0.9991615399626812,0.00041923001865934846,750,0.003,2.25e-06,400,0.3,0.4,0.3
43,0.00041938653740047227,0.999161226925199,0.00041938653740047313,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041938653740047227,0.999161226925199,0.00041938653740047313,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041938653740091885,0.9991612269251985,0.00041938653740077975,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004193865374010544,0.9991612269251979,0.00041938653740105524,750,0.003,2.25e-06,400,0.3,0.4,0.3
44,0.00041954677818617573,0.9991609064436276,0.00041954677818617676,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041954677818617573,0.9991609064436276,0.00041954677818617676,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041954677818668574,0.9991609064436265,0.000419546778186527,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004195467781868405,0.9991609064436262,0.00041954677818684154,750,0.003,2.25e-06,400,0.3,0.4,0.3
45,0.0004197107438485518,0.999160578512303,0.0004197107438485528,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004197107438485518,0.999160578512303,0.0004197107438485528,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004197107438491341,0.999160578512302,0.0004197107438489529,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004197107438493106,0.9991605785123014,0.0004197107438493115,750,0.003,2.25e-06,400,0.3,0.4,0.3
46,0.00041987843728587715,0.9991602431254283,0.0004198784372858783,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00041987843728587715,0.9991602431254283,0.0004198784372858783,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004198784372865417,0.9991602431254272,0.0004198784372863352,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.000419878437286743,0.9991602431254264,0.00041987843728674414,750,0.003,2.25e-06,400,0.3,0.4,0.3
47,0.00042004986146214915,0.9991599002770757,0.00042004986146215056,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00042004986146214915,0.9991599002770757,0.00042004986146215056,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004200498614629072,0.9991599002770744,0.00042004986146267184,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00042004986146313675,0.9991599002770737,0.00042004986146313816,750,0.003,2.25e-06,400,0.3,0.4,0.3
48,0.00042022501940685127,0.9991595499611867,0.000420225019406853,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00042022501940685127,0.9991595499611867,0.000420225019406853,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00042022501940771565,0.9991595499611851,0.0004202250194074474,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00042022501940797716,0.9991595499611843,0.0004202250194079789,750,0.003,2.25e-06,400,0.3,0.4,0.3
49,0.0004204039142153678,0.9991591921715695,0.0004204039142153698,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004204039142153678,0.9991591921715695,0.0004204039142153698,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004204039142163532,0.9991591921715679,0.0004204039142160475,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004204039142166509,0.9991591921715669,0.00042040391421665287,750,0.003,2.25e-06,400,0.3,0.4,0.3
50,0.00042058654904875956,0.9991588269019022,0.0004205865490487615,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00042058654904875956,0.9991588269019022,0.0004205865490487615,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00042058654904988236,0.9991588269019005,0.00042058654904953384,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00042058654905022133,0.9991588269018996,0.00042058654905022323,750,0.003,2.25e-06,400,0.3,0.4,0.3
51,0.00042077292713379923,0.9991584541457323,0.0004207729271338013,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00042077292713379923,0.9991584541457323,0.0004207729271338013,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00042077292713507805,0.9991584541457301,0.00042077292713468096,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004207729271354636,0.9991584541457289,0.00042077292713546565,750,0.003,2.25e-06,400,0.3,0.4,0.3
